event,date,location,r_fighter,b_fighter,status,r_kd,b_kd,r_str,b_str,r_td,b_td,r_sub,b_sub,weight_class,method,method_detailed,round,time
UFC 126: Silva vs Belfort,2/5/2011,"Las Vegas, Nevada, USA",Jake Ellenberger,Carlos Eduardo Rocha,win,0,0,25,21,3,0,0,2,Welterweight,S-DEC,,3,5:00
UFC 126: Silva vs Belfort,2/5/2011,"Las Vegas, Nevada, USA",Miguel Torres,Antonio Banuelos,win,0,0,73,10,0,0,0,0,Bantamweight,U-DEC,,3,5:00
UFC 126: Silva vs Belfort,2/5/2011,"Las Vegas, Nevada, USA",Donald Cerrone,Paul Kelly,win,0,0,37,22,3,0,1,2,Lightweight,SUB,Rear Naked Choke,2,3:48
UFC 126: Silva vs Belfort,2/5/2011,"Las Vegas, Nevada, USA",Chad Mendes,Michihiro Omigawa,win,0,0,56,18,4,0,0,2,Featherweight,U-DEC,,3,5:00
UFC 126: Silva vs Belfort,2/5/2011,"Las Vegas, Nevada, USA",Demetrious Johnson,Norifumi Yamamoto,win,0,0,38,16,10,0,0,0,Bantamweight,U-DEC,,3,5:00
UFC 126: Silva vs Belfort,2/5/2011,"Las Vegas, Nevada, USA",Paul Taylor,Gabe Ruediger,win,1,0,37,17,0,0,0,0,Lightweight,KO/TKO,Kick,2,1:42
UFC 126: Silva vs Belfort,2/5/2011,"Las Vegas, Nevada, USA",Kyle Kingsbury,Ricardo Romero,win,1,0,9,1,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,0:21
UFC 126: Silva vs Belfort,2/5/2011,"Las Vegas, Nevada, USA",Mike Pierce,Kenny Robertson,win,1,0,19,12,2,0,1,0,Welterweight,KO/TKO,Punches,2,0:29
UFC Fight Night: Fight for the Troops 2,1/22/2011,"Killeen, Texas, USA",Melvin Guillard,Evan Dunham,win,2,0,17,2,0,1,0,0,Lightweight,KO/TKO,Knees,1,2:58
UFC Fight Night: Fight for the Troops 2,1/22/2011,"Killeen, Texas, USA",Matt Mitrione,Tim Hague,win,2,0,16,3,0,0,0,0,Heavyweight,KO/TKO,Punch,1,2:59
UFC Fight Night: Fight for the Troops 2,1/22/2011,"Killeen, Texas, USA",Mark Hominick,George Roop,win,2,0,9,12,0,0,0,0,Featherweight,KO/TKO,Punch,1,1:28
UFC Fight Night: Fight for the Troops 2,1/22/2011,"Killeen, Texas, USA",Pat Barry,Joey Beltran,win,1,0,46,55,0,0,0,0,Heavyweight,U-DEC,,3,5:00
UFC Fight Night: Fight for the Troops 2,1/22/2011,"Killeen, Texas, USA",Matt Wiman,Cole Miller,win,0,0,76,22,1,0,1,0,Lightweight,U-DEC,,3,5:00
UFC Fight Night: Fight for the Troops 2,1/22/2011,"Killeen, Texas, USA",Yves Edwards,Cody McKenzie,win,0,0,33,16,0,2,1,0,Lightweight,SUB,Rear Naked Choke,2,4:33
UFC Fight Night: Fight for the Troops 2,1/22/2011,"Killeen, Texas, USA",DaMarques Johnson,Mike Guymon,win,0,0,2,1,1,0,0,0,Welterweight,SUB,Injury,1,3:22
UFC Fight Night: Fight for the Troops 2,1/22/2011,"Killeen, Texas, USA",Rani Yahya,Mike Brown,win,0,0,40,15,3,1,2,0,Featherweight,U-DEC,,3,5:00
UFC Fight Night: Fight for the Troops 2,1/22/2011,"Killeen, Texas, USA",Waylon Lowe,Willamy Freire,win,0,0,15,23,4,1,0,0,Lightweight,U-DEC,,3,5:00
UFC Fight Night: Fight for the Troops 2,1/22/2011,"Killeen, Texas, USA",Charlie Brenneman,Amilcar Alves,win,0,0,26,10,3,0,0,0,Welterweight,U-DEC,,3,5:00
UFC Fight Night: Fight for the Troops 2,1/22/2011,"Killeen, Texas, USA",Chris Cariaso,Will Campuzano,win,0,0,67,62,0,0,0,0,Bantamweight,U-DEC,,3,5:00
UFC 125: Resolution,1/1/2011,"Las Vegas, Nevada, USA",Brian Stann,Chris Leben,win,3,0,30,7,0,0,1,0,Middleweight,KO/TKO,Knee,1,3:37
UFC 125: Resolution,1/1/2011,"Las Vegas, Nevada, USA",Dong Hyun Kim,Nate Diaz,win,0,0,19,36,3,1,0,1,Welterweight,U-DEC,,3,5:00
UFC 125: Resolution,1/1/2011,"Las Vegas, Nevada, USA",Clay Guida,Takanori Gomi,win,0,0,12,14,3,0,2,0,Lightweight,SUB,Guillotine Choke,2,4:27
UFC 125: Resolution,1/1/2011,"Las Vegas, Nevada, USA",Jeremy Stephens,Marcus Davis,win,1,0,25,17,0,2,2,0,Lightweight,KO/TKO,Punch,3,2:33
UFC 125: Resolution,1/1/2011,"Las Vegas, Nevada, USA",Dustin Poirier,Josh Grispi,win,0,0,77,16,0,2,0,2,Featherweight,U-DEC,,3,5:00
UFC 125: Resolution,1/1/2011,"Las Vegas, Nevada, USA",Brad Tavares,Phil Baroni,win,1,1,22,11,0,0,0,1,Middleweight,KO/TKO,Punches,1,4:20
UFC 125: Resolution,1/1/2011,"Las Vegas, Nevada, USA",Diego Nunes,Mike Brown,win,0,0,65,68,0,4,0,0,Featherweight,S-DEC,,3,5:00
UFC 125: Resolution,1/1/2011,"Las Vegas, Nevada, USA",Daniel Roberts,Greg Soto,win,0,0,3,6,1,0,2,1,Welterweight,SUB,Kimura,1,3:45
UFC 125: Resolution,1/1/2011,"Las Vegas, Nevada, USA",Jacob Volkmann,Antonio McKee,win,0,0,10,25,1,1,2,0,Lightweight,S-DEC,,3,5:00
UFC 125: Resolution,1/1/2011,"Las Vegas, Nevada, USA",Frankie Edgar,Gray Maynard,draw,0,3,95,71,3,3,2,1,Lightweight,S-DEC,,5,5:00
UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",Georges St-Pierre,Josh Koscheck,win,0,0,110,16,4,1,0,0,Welterweight,U-DEC,,5,5:00
UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",Stefan Struve,Sean McCorkle,win,0,0,11,4,0,1,0,2,Heavyweight,KO/TKO,Punches,1,3:55
UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",Jim Miller,Charles Oliveira,win,0,0,1,5,1,0,2,0,Lightweight,SUB,Kneebar,1,1:59
UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",Mac Danzig,Joe Stevenson,win,1,0,9,6,0,0,0,0,Lightweight,KO/TKO,Punch,1,1:54
UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",Thiago Alves,John Howard,win,1,0,73,37,2,0,0,0,Welterweight,U-DEC,,3,5:00
UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",Dan Miller,Joe Doerksen,win,0,0,18,12,5,0,1,2,Middleweight,S-DEC,,3,5:00
UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",Mark Bocek,Dustin Hazelett,win,0,0,9,0,1,0,1,0,Lightweight,SUB,Triangle Choke,1,2:33
UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",Sean Pierson,Matthew Riddle,win,1,0,112,35,1,0,1,1,Welterweight,U-DEC,,3,5:00
UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",Ricardo Almeida,TJ Grant,win,0,0,48,6,6,0,0,0,Welterweight,U-DEC,,3,5:00
UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",John Makdessi,Pat Audinwood,win,1,0,74,19,0,1,0,0,Lightweight,U-DEC,,3,5:00
UFC 124: St-Pierre vs Koscheck 2,12/11/2010,"Montreal, Quebec, Canada",Jesse Bongfeldt,Rafael Natal,draw,0,0,53,13,2,5,0,0,Middleweight,M-DEC,,3,5:00
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",Jonathan Brookins,Michael Johnson,win,0,1,32,30,3,0,0,0,Lightweight,U-DEC,,3,5:00
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",Stephan Bonnar,Igor Pokrajac,win,0,0,44,23,3,0,1,0,Light Heavyweight,U-DEC,,3,5:00
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",Demian Maia,Kendall Grove,win,0,0,42,18,5,0,1,0,Middleweight,U-DEC,,3,5:00
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",Rick Story,Johny Hendricks,win,0,0,55,24,2,6,1,1,Welterweight,U-DEC,,3,5:00
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",Leonard Garcia,Nam Phan,win,0,0,64,102,2,0,0,1,Featherweight,S-DEC,,3,5:00
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",Cody McKenzie,Aaron Wilkinson,win,0,0,0,0,1,1,2,0,Lightweight,SUB,Guillotine Choke,1,2:03
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",Ian Loveland,Tyler Toner,win,2,0,44,21,0,0,0,0,Featherweight,U-DEC,,3,5:00
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",Kyle Watson,Sako Chivitchian,win,0,0,72,36,0,0,0,0,Lightweight,U-DEC,,3,5:00
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",Nick Pace,Will Campuzano,win,0,0,18,16,7,1,1,0,Bantamweight,SUB,Pace/Pillory Choke,3,4:33
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",Pablo Garza,Fredson Paixao,win,1,0,3,1,0,0,0,0,Featherweight,KO/TKO,Flying Knee,1,0:51
The Ultimate Fighter: Team GSP vs Team Koscheck Finale,12/4/2010,"Las Vegas, Nevada, USA",David Branch,Rich Attonito,win,0,0,16,6,4,0,0,0,Middleweight,U-DEC,,3,5:00
UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",Quinton Jackson,Lyoto Machida,win,0,0,16,33,1,1,0,1,Light Heavyweight,S-DEC,,3,5:00
UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",BJ Penn,Matt Hughes,win,1,0,7,3,0,0,0,0,Welterweight,KO/TKO,Punch,1,0:21
UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",Maiquel Falcao,Gerald Harris,win,1,0,25,8,1,2,3,0,Middleweight,U-DEC,,3,5:00
UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",Phil Davis,Tim Boetsch,win,0,0,33,7,2,0,2,1,Light Heavyweight,SUB,Kimura,2,2:55
UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",George Sotiropoulos,Joe Lauzon,win,0,0,19,16,3,0,2,0,Lightweight,SUB,Kimura,2,2:43
UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",Brian Foster,Matt Brown,win,0,0,25,13,3,1,2,1,Welterweight,SUB,Guillotine Choke,2,2:11
UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",Mark Munoz,Aaron Simpson,win,0,0,76,43,1,5,0,0,Middleweight,U-DEC,,3,5:00
UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",Dennis Hallman,Karo Parisyan,win,1,0,10,2,0,0,0,0,Welterweight,KO/TKO,Punches,1,1:47
UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",Edson Barboza,Mike Lullo,win,2,0,43,12,2,0,0,1,Lightweight,KO/TKO,Kicks,3,0:26
UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",Paul Kelly,TJ O'Brien,win,1,0,44,32,1,1,0,0,Lightweight,KO/TKO,Elbows,2,3:16
UFC 123: Rampage vs Machida,11/20/2010,"Auburn Hills, Michigan, USA",Nik Lentz,Tyson Griffin,win,0,1,34,31,4,8,3,1,Lightweight,S-DEC,,3,5:00
UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",Yushin Okami,Nate Marquardt,win,0,0,25,21,1,3,0,2,Middleweight,U-DEC,,3,5:00
UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",Dennis Siver,Andre Winner,win,1,0,30,13,0,0,1,0,Lightweight,SUB,Rear Naked Choke,1,3:37
UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",Amir Sadollah,Peter Sobotta,win,0,0,90,34,0,0,0,0,Welterweight,U-DEC,,3,5:00
UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",Krzysztof Soszynski,Goran Reljic,win,0,0,57,23,0,2,3,0,Light Heavyweight,U-DEC,,3,5:00
UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",Duane Ludwig,Nick Osipczak,win,0,2,99,60,0,2,0,0,Welterweight,S-DEC,,3,5:00
UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",Vladimir Matyushenko,Alexandre Ferreira,win,0,0,19,6,2,0,0,0,Light Heavyweight,KO/TKO,Elbows,1,2:20
UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",Pascal Krauss,Mark Scanlon,win,0,0,50,33,3,3,2,2,Welterweight,U-DEC,,3,5:00
UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",Kyle Noke,Rob Kimmons,win,0,0,25,16,3,0,2,0,Middleweight,SUB,Rear Naked Choke,2,1:33
UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",Karlos Vemola,Seth Petruzelli,win,0,0,18,3,2,0,0,2,Light Heavyweight,KO/TKO,Punches,1,3:46
UFC 122: Marquardt vs Okami,11/13/2010,"Oberhausen, North Rhine-Westphalia, Germany",Carlos Eduardo Rocha,Kris McCray,win,0,0,2,3,0,2,1,0,Welterweight,SUB,Kneebar,1,2:21
UFC 121: Lesnar vs Velasquez,10/23/2010,"Anaheim, California, USA",Cain Velasquez,Brock Lesnar,win,2,0,31,9,1,1,0,0,Heavyweight,KO/TKO,Punches,1,4:12
UFC 121: Lesnar vs Velasquez,10/23/2010,"Anaheim, California, USA",Jake Shields,Martin Kampmann,win,0,0,25,35,4,0,0,3,Welterweight,S-DEC,,3,5:00
UFC 121: Lesnar vs Velasquez,10/23/2010,"Anaheim, California, USA",Diego Sanchez,Paulo Thiago,win,0,0,48,36,2,1,0,4,Welterweight,U-DEC,,3,5:00
UFC 121: Lesnar vs Velasquez,10/23/2010,"Anaheim, California, USA",Matt Hamill,Tito Ortiz,win,0,0,41,37,3,0,0,0,Light Heavyweight,U-DEC,,3,5:00
UFC 121: Lesnar vs Velasquez,10/23/2010,"Anaheim, California, USA",Brendan Schaub,Gabriel Gonzaga,win,1,0,53,37,0,0,0,1,Heavyweight,U-DEC,,3,5:00
UFC 121: Lesnar vs Velasquez,10/23/2010,"Anaheim, California, USA",Court McGee,Ryan Jensen,win,0,1,60,36,2,1,1,0,Middleweight,SUB,Arm Triangle,3,1:21
UFC 121: Lesnar vs Velasquez,10/23/2010,"Anaheim, California, USA",Tom Lawlor,Patrick Cote,win,0,0,49,6,5,0,3,0,Middleweight,U-DEC,,3,5:00
UFC 121: Lesnar vs Velasquez,10/23/2010,"Anaheim, California, USA",Daniel Roberts,Mike Guymon,win,0,0,2,0,1,0,1,0,Welterweight,SUB,Anaconda Choke,1,1:13
UFC 121: Lesnar vs Velasquez,10/23/2010,"Anaheim, California, USA",Sam Stout,Paul Taylor,win,0,0,107,140,1,0,0,0,Lightweight,S-DEC,,3,5:00
UFC 121: Lesnar vs Velasquez,10/23/2010,"Anaheim, California, USA",Chris Camozzi,Dongi Yang,win,0,0,74,51,0,3,0,0,Middleweight,S-DEC,,3,5:00
UFC 121: Lesnar vs Velasquez,10/23/2010,"Anaheim, California, USA",Jon Madsen,Gilbert Yvel,win,0,0,18,0,1,0,0,0,Heavyweight,KO/TKO,Punches,1,1:48
UFC 120: Bisping vs Akiyama,10/16/2010,"London, England, United Kingdom",Michael Bisping,Yoshihiro Akiyama,win,0,0,118,50,0,0,0,0,Middleweight,U-DEC,,3,5:00
UFC 120: Bisping vs Akiyama,10/16/2010,"London, England, United Kingdom",Carlos Condit,Dan Hardy,win,1,0,26,9,0,0,0,0,Welterweight,KO/TKO,Punch,1,4:27
UFC 120: Bisping vs Akiyama,10/16/2010,"London, England, United Kingdom",Mike Pyle,John Hathaway,win,0,0,46,18,5,0,1,0,Welterweight,U-DEC,,3,5:00
UFC 120: Bisping vs Akiyama,10/16/2010,"London, England, United Kingdom",Claude Patrick,James Wilks,win,0,0,23,12,3,0,0,0,Welterweight,U-DEC,,3,5:00
UFC 120: Bisping vs Akiyama,10/16/2010,"London, England, United Kingdom",Alexander Gustafsson,Cyrille Diabate,win,1,0,28,11,2,0,3,0,Light Heavyweight,SUB,Rear Naked Choke,2,2:41
UFC 120: Bisping vs Akiyama,10/16/2010,"London, England, United Kingdom",Rob Broughton,Vinicius Queiroz,win,0,0,67,47,0,5,6,0,Heavyweight,SUB,Rear Naked Choke,3,1:43
UFC 120: Bisping vs Akiyama,10/16/2010,"London, England, United Kingdom",Paul Sass,Mark Holst,win,0,0,2,3,0,0,4,0,Lightweight,SUB,Triangle Choke,1,4:45
UFC 120: Bisping vs Akiyama,10/16/2010,"London, England, United Kingdom",Spencer Fisher,Curt Warburton,win,0,0,68,45,1,1,2,2,Lightweight,U-DEC,,3,5:00
UFC 120: Bisping vs Akiyama,10/16/2010,"London, England, United Kingdom",Fabio Maldonado,James McSweeney,win,1,0,89,49,0,0,2,0,Light Heavyweight,KO/TKO,Punches,3,0:48
UFC 120: Bisping vs Akiyama,10/16/2010,"London, England, United Kingdom",Cheick Kongo,Travis Browne,draw,0,0,58,22,0,2,0,0,Heavyweight,U-DEC,,3,5:00
UFC 119: Mir vs Cro Cop,9/25/2010,"Indianapolis, Indiana, USA",Frank Mir,Mirko Filipovic,win,1,0,25,19,0,0,0,0,Heavyweight,KO/TKO,Knee,3,4:02
UFC 119: Mir vs Cro Cop,9/25/2010,"Indianapolis, Indiana, USA",Ryan Bader,Rogerio Nogueira,win,0,0,42,28,5,0,0,0,Light Heavyweight,U-DEC,,3,5:00
UFC 119: Mir vs Cro Cop,9/25/2010,"Indianapolis, Indiana, USA",Chris Lytle,Matt Serra,win,0,0,153,124,0,0,0,0,Welterweight,U-DEC,,3,5:00
UFC 119: Mir vs Cro Cop,9/25/2010,"Indianapolis, Indiana, USA",Sean Sherk,Evan Dunham,win,0,0,38,75,5,0,0,7,Lightweight,S-DEC,,3,5:00
UFC 119: Mir vs Cro Cop,9/25/2010,"Indianapolis, Indiana, USA",Melvin Guillard,Jeremy Stephens,win,0,1,73,62,0,0,0,0,Lightweight,S-DEC,,3,5:00
UFC 119: Mir vs Cro Cop,9/25/2010,"Indianapolis, Indiana, USA",CB Dollaway,Joe Doerksen,win,0,0,1,1,0,0,2,0,Middleweight,SUB,Guillotine Choke,1,2:13
UFC 119: Mir vs Cro Cop,9/25/2010,"Indianapolis, Indiana, USA",Matt Mitrione,Joey Beltran,win,0,0,76,52,0,1,0,0,Heavyweight,U-DEC,,3,5:00
UFC 119: Mir vs Cro Cop,9/25/2010,"Indianapolis, Indiana, USA",Thiago Tavares,Pat Audinwood,win,0,0,7,3,2,0,1,0,Lightweight,SUB,Guillotine Choke,1,3:47
UFC 119: Mir vs Cro Cop,9/25/2010,"Indianapolis, Indiana, USA",Waylon Lowe,Steve Lopez,win,0,0,26,23,5,0,0,0,Lightweight,S-DEC,,3,5:00
UFC 119: Mir vs Cro Cop,9/25/2010,"Indianapolis, Indiana, USA",TJ Grant,Julio Paulino,win,0,0,17,12,4,0,1,1,Welterweight,U-DEC,,3,5:00
UFC 119: Mir vs Cro Cop,9/25/2010,"Indianapolis, Indiana, USA",Sean McCorkle,Mark Hunt,win,0,0,0,2,0,1,2,0,Heavyweight,SUB,Straight Armbar,1,1:03
UFC Fight Night: Marquardt vs Palhares,9/15/2010,"Austin, Texas, USA",Nate Marquardt,Rousimar Palhares,win,0,0,13,1,0,0,1,1,Middleweight,KO/TKO,Punches,1,3:28
UFC Fight Night: Marquardt vs Palhares,9/15/2010,"Austin, Texas, USA",Charles Oliveira,Efrain Escudero,win,0,0,35,13,2,0,1,0,Lightweight,SUB,Rear Naked Choke,3,2:25
UFC Fight Night: Marquardt vs Palhares,9/15/2010,"Austin, Texas, USA",Jim Miller,Gleison Tibau,win,0,0,29,23,0,4,2,0,Lightweight,U-DEC,,3,5:00
UFC Fight Night: Marquardt vs Palhares,9/15/2010,"Austin, Texas, USA",Cole Miller,Ross Pearson,win,1,0,24,26,1,0,1,0,Lightweight,SUB,Rear Naked Choke,2,1:49
UFC Fight Night: Marquardt vs Palhares,9/15/2010,"Austin, Texas, USA",Yves Edwards,John Gunderson,win,0,0,54,15,1,0,1,2,Lightweight,U-DEC,,3,5:00
UFC Fight Night: Marquardt vs Palhares,9/15/2010,"Austin, Texas, USA",Kyle Kingsbury,Jared Hamman,win,0,0,79,88,9,0,0,0,Light Heavyweight,U-DEC,,3,5:00
UFC Fight Night: Marquardt vs Palhares,9/15/2010,"Austin, Texas, USA",David Branch,Tomasz Drwal,win,0,0,15,10,3,0,0,0,Middleweight,U-DEC,,3,5:00
UFC Fight Night: Marquardt vs Palhares,9/15/2010,"Austin, Texas, USA",Rich Attonito,Rafael Natal,win,1,0,25,28,0,2,0,0,Middleweight,U-DEC,,3,5:00
UFC Fight Night: Marquardt vs Palhares,9/15/2010,"Austin, Texas, USA",TJ Waldburger,David Mitchell,win,0,0,37,13,6,2,7,6,Welterweight,U-DEC,,3,5:00
UFC Fight Night: Marquardt vs Palhares,9/15/2010,"Austin, Texas, USA",Brian Foster,Forrest Petz,win,1,0,17,1,0,0,0,0,Welterweight,KO/TKO,Punches,1,1:07
UFC 118: Edgar vs Penn 2,8/28/2010,"Boston, Massachusetts, USA",Frankie Edgar,BJ Penn,win,0,0,94,36,3,2,0,0,Lightweight,U-DEC,,5,5:00
UFC 118: Edgar vs Penn 2,8/28/2010,"Boston, Massachusetts, USA",Randy Couture,James Toney,win,0,0,8,0,1,0,2,0,Heavyweight,SUB,Arm Triangle,1,3:19
UFC 118: Edgar vs Penn 2,8/28/2010,"Boston, Massachusetts, USA",Demian Maia,Mario Miranda,win,0,0,30,14,5,0,1,0,Middleweight,U-DEC,,3,5:00
UFC 118: Edgar vs Penn 2,8/28/2010,"Boston, Massachusetts, USA",Gray Maynard,Kenny Florian,win,0,0,15,14,5,0,0,0,Lightweight,U-DEC,,3,5:00
UFC 118: Edgar vs Penn 2,8/28/2010,"Boston, Massachusetts, USA",Nate Diaz,Marcus Davis,win,0,1,94,52,1,1,1,0,Welterweight,SUB,Guillotine Choke,3,4:02
UFC 118: Edgar vs Penn 2,8/28/2010,"Boston, Massachusetts, USA",Joe Lauzon,Gabe Ruediger,win,0,0,19,1,2,0,1,0,Lightweight,SUB,Armbar,1,2:01
UFC 118: Edgar vs Penn 2,8/28/2010,"Boston, Massachusetts, USA",Nik Lentz,Andre Winner,win,0,0,23,20,7,0,1,0,Lightweight,U-DEC,,3,5:00
UFC 118: Edgar vs Penn 2,8/28/2010,"Boston, Massachusetts, USA",Dan Miller,John Salter,win,0,0,23,21,0,2,2,0,Middleweight,SUB,Guillotine Choke,2,1:53
UFC 118: Edgar vs Penn 2,8/28/2010,"Boston, Massachusetts, USA",Greg Soto,Nick Osipczak,win,0,0,70,29,3,0,1,1,Welterweight,U-DEC,,3,5:00
UFC 118: Edgar vs Penn 2,8/28/2010,"Boston, Massachusetts, USA",Mike Pierce,Amilcar Alves,win,0,0,31,4,4,0,2,0,Welterweight,SUB,Armbar,3,3:11
UFC 117: Silva vs Sonnen,8/7/2010,"Oakland, California, USA",Anderson Silva,Chael Sonnen,win,0,0,29,89,1,3,3,1,Middleweight,SUB,Triangle Armbar,5,3:10
UFC 117: Silva vs Sonnen,8/7/2010,"Oakland, California, USA",Jon Fitch,Thiago Alves,win,0,0,29,22,9,0,0,0,Welterweight,U-DEC,,3,5:00
UFC 117: Silva vs Sonnen,8/7/2010,"Oakland, California, USA",Clay Guida,Rafael Dos Anjos,win,0,0,19,17,2,1,0,0,Lightweight,SUB,Injury,3,1:51
UFC 117: Silva vs Sonnen,8/7/2010,"Oakland, California, USA",Matt Hughes,Ricardo Almeida,win,1,0,2,10,0,0,1,0,Welterweight,SUB,Schultz Front Headlock,1,3:15
UFC 117: Silva vs Sonnen,8/7/2010,"Oakland, California, USA",Junior Dos Santos,Roy Nelson,win,1,0,130,40,1,0,0,0,Heavyweight,U-DEC,,3,5:00
UFC 117: Silva vs Sonnen,8/7/2010,"Oakland, California, USA",Rick Story,Dustin Hazelett,win,1,0,75,7,3,0,0,2,Welterweight,KO/TKO,Punches,2,1:15
UFC 117: Silva vs Sonnen,8/7/2010,"Oakland, California, USA",Phil Davis,Rodney Wallace,win,0,0,59,2,3,0,0,0,Light Heavyweight,U-DEC,,3,5:00
UFC 117: Silva vs Sonnen,8/7/2010,"Oakland, California, USA",Johny Hendricks,Charlie Brenneman,win,2,0,28,9,0,2,0,0,Welterweight,KO/TKO,Punches,2,0:40
UFC 117: Silva vs Sonnen,8/7/2010,"Oakland, California, USA",Tim Boetsch,Todd Brown,win,0,0,60,28,3,0,1,0,Light Heavyweight,U-DEC,,3,5:00
UFC 117: Silva vs Sonnen,8/7/2010,"Oakland, California, USA",Stefan Struve,Christian Morecraft,win,1,0,11,36,0,1,2,1,Heavyweight,KO/TKO,Punch,2,0:22
UFC 117: Silva vs Sonnen,8/7/2010,"Oakland, California, USA",Dennis Hallman,Ben Saunders,win,0,0,28,30,3,0,0,1,Welterweight,U-DEC,,3,5:00
UFC Live: Jones vs Matyushenko,8/1/2010,"San Diego, California, USA",Jon Jones,Vladimir Matyushenko,win,0,0,15,0,1,0,0,0,Light Heavyweight,KO/TKO,Elbows,1,1:52
UFC Live: Jones vs Matyushenko,8/1/2010,"San Diego, California, USA",Yushin Okami,Mark Munoz,win,1,1,22,16,1,1,0,0,Middleweight,S-DEC,,3,5:00
UFC Live: Jones vs Matyushenko,8/1/2010,"San Diego, California, USA",Jake Ellenberger,John Howard,win,0,0,38,17,5,0,0,1,Welterweight,KO/TKO,,3,2:21
UFC Live: Jones vs Matyushenko,8/1/2010,"San Diego, California, USA",Takanori Gomi,Tyson Griffin,win,1,0,5,3,0,0,0,0,Lightweight,KO/TKO,Punch,1,1:04
UFC Live: Jones vs Matyushenko,8/1/2010,"San Diego, California, USA",Jacob Volkmann,Paul Kelly,win,0,0,32,24,6,0,2,2,Lightweight,U-DEC,,3,5:00
UFC Live: Jones vs Matyushenko,8/1/2010,"San Diego, California, USA",Matthew Riddle,DaMarques Johnson,win,0,0,42,9,3,0,0,0,Welterweight,KO/TKO,Punches,2,4:29
UFC Live: Jones vs Matyushenko,8/1/2010,"San Diego, California, USA",Igor Pokrajac,James Irvin,win,0,0,18,11,2,0,1,0,Light Heavyweight,SUB,Rear Naked Choke,1,2:29
UFC Live: Jones vs Matyushenko,8/1/2010,"San Diego, California, USA",Brian Stann,Mike Massenzio,win,0,0,43,5,0,5,2,2,Middleweight,SUB,Triangle Choke,3,3:10
